university,group_code,reason
西北农林科技大学(中外合作办学),217,无专业组映射
西北农林科技大学(中外合作办学),220,无专业组映射
陕西中医药大学,203,无专业组映射
陕西中医药大学,"育
204",无专业组映射
陕西师范大学,218,无专业组映射
陕西师范大学,219,无专业组映射
陕西师范大学,220,无专业组映射
陕西师范大学,222,无专业组映射
陕西师范大学,223,无专业组映射
陕西师范大学,227,无专业组映射
陕西师范大学,215,无专业组映射
陕西师范大学,216,无专业组映射
陕西师范大学,217,无专业组映射
陕西师范大学,226,无专业组映射
"教
陕西师范大学",221,无专业组映射
陕西师范大学(中外合作办学),224,无专业组映射
"省
陕西师范大学",225,无专业组映射
延安大学,207,无专业组映射
延安大学,206,无专业组映射
陕西理工大学,209,无专业组映射
陕西理工大学,211,无专业组映射
陕西理工大学,207,无专业组映射
陕西理工大学,208,无专业组映射
"东
陕西理工大学",210,无专业组映射
宝鸡文理学院,202,无专业组映射
咸阳师范学院,206,无专业组映射
咸阳师范学院,208,无专业组映射
咸阳师范学院,205,无专业组映射
"广
咸阳师范学院",207,无专业组映射
西安外国语大学,206,无专业组映射
西安外国语大学,207,无专业组映射
西安外国语大学,208,无专业组映射
西安外国语大学,205,无专业组映射
西北政法大学,204,无专业组映射
兰州大学,214,无专业组映射
兰州大学,215,无专业组映射
兰州大学,216,无专业组映射
兰州大学,217,无专业组映射
兰州大学,218,无专业组映射
兰州大学,211,无专业组映射
兰州大学,212,无专业组映射
兰州大学,213,无专业组映射
兰州理工大学,207,无专业组映射
兰州理工大学,208,无专业组映射
兰州理工大学,209,无专业组映射
兰州理工大学,206,无专业组映射
兰州交通大学,211,无专业组映射
兰州交通大学,212,无专业组映射
兰州交通大学,210,无专业组映射
甘肃农业大学,205,无专业组映射
甘肃农业大学,206,无专业组映射
甘肃农业大学,204,无专业组映射
甘肃中医药大学,206,无专业组映射
甘肃中医药大学,207,无专业组映射
甘肃中医药大学,208,无专业组映射
甘肃中医药大学,205,无专业组映射
西北师范大学,213,无专业组映射
西北师范大学,214,无专业组映射
西北师范大学,215,无专业组映射
西北师范大学,216,无专业组映射
西北师范大学,211,无专业组映射
西北师范大学,212,无专业组映射
兰州城市学院,202,无专业组映射
陇东学院,208,无专业组映射
陇东学院,209,无专业组映射
陇东学院,"育
206",无专业组映射
陇东学院,207,无专业组映射
天水师范大学,210,无专业组映射
天水师范大学,211,无专业组映射
天水师范大学,212,无专业组映射
天水师范大学,213,无专业组映射
天水师范大学,214,无专业组映射
天水师范大学,208,无专业组映射
天水师范大学,209,无专业组映射
兰州财经大学(联合培养),208,无专业组映射
兰州财经大学(联合培养),212,无专业组映射
兰州财经大学(联合培养),211,无专业组映射
兰州财经大学(联合培养),213,无专业组映射
兰州财经大学,209,无专业组映射
兰州财经大学,"育
210",无专业组映射
兰州财经大学,207,无专业组映射
西北民族大学,210,无专业组映射
西北民族大学,211,无专业组映射
西北民族大学,208,无专业组映射
西北民族大学,209,无专业组映射
"教
青海大学",208,无专业组映射
青海大学,209,无专业组映射
青海大学,210,无专业组映射
青海大学,211,无专业组映射
"省
青海大学",212,无专业组映射
青海师范大学,207,无专业组映射
青海师范大学,208,无专业组映射
青海师范大学,205,无专业组映射
青海师范大学,206,无专业组映射
青海民族大学,204,无专业组映射
青海民族大学,203,无专业组映射
"东
宁夏大学",206,无专业组映射
宁夏大学,207,无专业组映射
宁夏大学(中外合作办学),208,无专业组映射
宁夏医科大学,204,无专业组映射
宁夏医科大学,206,无专业组映射
宁夏医科大学,207,无专业组映射
宁夏医科大学,208,无专业组映射
宁夏医科大学,209,无专业组映射
"广
宁夏医科大学",205,无专业组映射
宁夏师范大学,207,无专业组映射
宁夏师范大学,208,无专业组映射
宁夏师范大学,204,无专业组映射
宁夏师范大学,205,无专业组映射
宁夏师范大学,206,无专业组映射
新疆大学,210,无专业组映射
新疆大学,211,无专业组映射
新疆大学,212,无专业组映射
新疆大学,213,无专业组映射
新疆大学,214,无专业组映射
新疆大学,208,无专业组映射
新疆大学,209,无专业组映射
塔里木大学,206,无专业组映射
塔里木大学,207,无专业组映射
塔里木大学,208,无专业组映射
塔里木大学,209,无专业组映射
塔里木大学,210,无专业组映射
新疆农业大学,212,无专业组映射
新疆农业大学,213,无专业组映射
新疆农业大学,214,无专业组映射
新疆农业大学,215,无专业组映射
新疆农业大学,209,无专业组映射
新疆农业大学,210,无专业组映射
新疆农业大学,211,无专业组映射
新疆农业大学(中外合作办学),216,无专业组映射
石河子大学,209,无专业组映射
石河子大学,211,无专业组映射
石河子大学,212,无专业组映射
新疆医科大学,205,无专业组映射
新疆医科大学,206,无专业组映射
新疆医科大学,207,无专业组映射
新疆师范大学,214,无专业组映射
新疆师范大学,215,无专业组映射
新疆师范大学,216,无专业组映射
新疆师范大学,217,无专业组映射
新疆师范大学,218,无专业组映射
新疆师范大学,219,无专业组映射
新疆师范大学,211,无专业组映射
新疆师范大学,212,无专业组映射
新疆师范大学,213,无专业组映射
喀什大学,213,无专业组映射
喀什大学,"育
214",无专业组映射
喀什大学,215,无专业组映射
喀什大学,216,无专业组映射
喀什大学,217,无专业组映射
喀什大学,210,无专业组映射
喀什大学,211,无专业组映射
喀什大学,212,无专业组映射
"教
伊犁师范大学",214,无专业组映射
伊犁师范大学,215,无专业组映射
伊犁师范大学,216,无专业组映射
伊犁师范大学,217,无专业组映射
伊犁师范大学,219,无专业组映射
伊犁师范大学,220,无专业组映射
伊犁师范大学,211,无专业组映射
伊犁师范大学,212,无专业组映射
伊犁师范大学,213,无专业组映射
"省
伊犁师范大学",218,无专业组映射
新疆和田学院,212,无专业组映射
新疆和田学院,214,无专业组映射
新疆和田学院,215,无专业组映射
新疆和田学院,216,无专业组映射
新疆和田学院,209,无专业组映射
新疆和田学院,210,无专业组映射
新疆和田学院,211,无专业组映射
"东
新疆和田学院",213,无专业组映射
"广
新疆财经大学",211,无专业组映射
新疆财经大学,212,无专业组映射
新疆财经大学,213,无专业组映射
新疆财经大学,214,无专业组映射
新疆财经大学,209,无专业组映射
新疆财经大学,210,无专业组映射
新疆艺术学院,211,无专业组映射
新疆艺术学院,210,无专业组映射
天津城建大学,215,无专业组映射
天津城建大学,217,无专业组映射
天津城建大学,218,无专业组映射
天津城建大学,219,无专业组映射
天津城建大学,211,无专业组映射
天津城建大学,212,无专业组映射
天津城建大学,220,无专业组映射
天津城建大学(中外合作办学),216,无专业组映射
天津城建大学(中外合作办学),213,无专业组映射
天津城建大学(中外合作办学),214,无专业组映射
山西中医药大学,206,无专业组映射
山西中医药大学,207,无专业组映射
山西中医药大学,208,无专业组映射
山西中医药大学,205,无专业组映射
吕梁学院,205,无专业组映射
吕梁学院,206,无专业组映射
吕梁学院,204,无专业组映射
广东白云学院,201,无专业组映射
广东白云学院,203,无专业组映射
广东白云学院,204,无专业组映射
广东白云学院,205,无专业组映射
广东白云学院,206,无专业组映射
广东白云学院,207,无专业组映射
广东白云学院,208,无专业组映射
广东白云学院,209,无专业组映射
广东白云学院,210,无专业组映射
广东白云学院,212,无专业组映射
广东白云学院,217,无专业组映射
广东白云学院,"育
218",无专业组映射
广东白云学院,219,无专业组映射
广东白云学院,220,无专业组映射
广东白云学院,221,无专业组映射
广东白云学院,223,无专业组映射
广东白云学院,224,无专业组映射
广东白云学院(校企联合培养),202,无专业组映射
广东白云学院(校企联合培养),213,无专业组映射
广东白云学院(校企联合培养),214,无专业组映射
广东白云学院(国际班),216,无专业组映射
长沙医学院,203,无专业组映射
长沙医学院,204,无专业组映射
齐鲁医药学院,202,无专业组映射
顺德职业技术大学（原顺德职业技术学院）,201,无专业组映射
顺德职业技术大学（原顺德职业技术学院）,203,无专业组映射
广东轻工职业技术大学,"育
201",无专业组映射
广东轻工职业技术大学,202,无专业组映射
广东轻工职业技术大学,203,无专业组映射
广东轻工职业技术大学,204,无专业组映射
"教
辽宁对外经贸学院",204,无专业组映射
江西科技学院,206,无专业组映射
南京工业职业技术大学,204,无专业组映射
南京工业职业技术大学,203,无专业组映射
上海工程技术大学,207,无专业组映射
上海工程技术大学,205,无专业组映射
上海工程技术大学,206,无专业组映射
"省
上海工程技术大学",208,无专业组映射
北京科技职业大学,202,无专业组映射
浙江万里学院,207,无专业组映射
浙江万里学院,208,无专业组映射
"东
安徽建筑大学",203,无专业组映射
安徽建筑大学,204,无专业组映射
萍乡学院,205,无专业组映射
萍乡学院,206,无专业组映射
萍乡学院,204,无专业组映射
"广
枣庄学院",202,无专业组映射
山东工艺美术学院,205,无专业组映射
山东工艺美术学院,204,无专业组映射
黄淮学院,206,无专业组映射
黄淮学院,207,无专业组映射
黄淮学院,209,无专业组映射
黄淮学院(中外合作办学),208,无专业组映射
平顶山学院,204,无专业组映射
湖北理工学院,209,无专业组映射
湖北理工学院,210,无专业组映射
湖北理工学院,206,无专业组映射
湖北理工学院,207,无专业组映射
湖北理工学院,208,无专业组映射
湖北科技学院,205,无专业组映射
湖北科技学院,206,无专业组映射
湖北科技学院,207,无专业组映射
湖北科技学院(中外合作办学),208,无专业组映射
湖北医药学院,202,无专业组映射
吉林外国语大学,216,无专业组映射
吉林外国语大学,219,无专业组映射
吉林外国语大学,220,无专业组映射
吉林外国语大学,211,无专业组映射
吉林外国语大学(中外合作办学),218,无专业组映射
吉林外国语大学(中外合作办学),215,无专业组映射
贵阳学院,202,无专业组映射
新疆工程学院,205,无专业组映射
新疆工程学院,206,无专业组映射
新疆工程学院,207,无专业组映射
新疆工程学院,208,无专业组映射
新疆工程学院,209,无专业组映射
昌吉学院,207,无专业组映射
昌吉学院,205,无专业组映射
昌吉学院,206,无专业组映射
沈阳大学(中外合作办学),204,无专业组映射
沈阳大学(中外合作办学),206,无专业组映射
沈阳大学,205,无专业组映射
上海立信会计金融学院,206,无专业组映射
上海立信会计金融学院,204,无专业组映射
金陵科技学院,206,无专业组映射
金陵科技学院,207,无专业组映射
金陵科技学院,208,无专业组映射
金陵科技学院,205,无专业组映射
淮阴工学院,203,无专业组映射
淮阴工学院,204,无专业组映射
徐州工程学院,207,无专业组映射
徐州工程学院,"育
208",无专业组映射
徐州工程学院,205,无专业组映射
徐州工程学院,206,无专业组映射
常州工学院,203,无专业组映射
常州工学院,204,无专业组映射
浙江科技大学,204,无专业组映射
"教
浙江科技大学",205,无专业组映射
宁波工程学院,205,无专业组映射
宁波工程学院,206,无专业组映射
宁波工程学院,207,无专业组映射
"省
宁波工程学院(中外合作办学)",208,无专业组映射
合肥大学,205,无专业组映射
合肥大学,206,无专业组映射
合肥大学,207,无专业组映射
"东
合肥大学",208,无专业组映射
厦门理工学院,208,无专业组映射
厦门理工学院,206,无专业组映射
厦门理工学院,207,无专业组映射
青岛大学,207,无专业组映射
青岛大学,208,无专业组映射
青岛大学,210,无专业组映射
青岛大学,206,无专业组映射
"广
青岛大学",209,无专业组映射
烟台大学,207,无专业组映射
烟台大学,208,无专业组映射
烟台大学,205,无专业组映射
烟台大学(联合培养),210,无专业组映射
烟台大学(联合培养),209,无专业组映射
烟台大学(本科预科班),212,无专业组映射
烟台大学(本科预科班),211,无专业组映射
潍坊学院,208,无专业组映射
潍坊学院,209,无专业组映射
潍坊学院,210,无专业组映射
潍坊学院,206,无专业组映射
潍坊学院,207,无专业组映射
郑州工程技术学院,205,无专业组映射
郑州工程技术学院,206,无专业组映射
郑州工程技术学院,204,无专业组映射
洛阳理工学院,206,无专业组映射
洛阳理工学院,207,无专业组映射
洛阳理工学院,205,无专业组映射
洛阳理工学院(中外合作办学),208,无专业组映射
新乡学院,203,无专业组映射
新乡学院,204,无专业组映射
江汉大学,209,无专业组映射
江汉大学,208,无专业组映射
三峡大学,209,无专业组映射
三峡大学,210,无专业组映射
三峡大学,211,无专业组映射
三峡大学,212,无专业组映射
三峡大学,213,无专业组映射
三峡大学,208,无专业组映射
长沙学院,214,无专业组映射
长沙学院,215,无专业组映射
长沙学院,216,无专业组映射
长沙学院,218,无专业组映射
长沙学院,212,无专业组映射
长沙学院,213,无专业组映射
"教
广州大学",215,无专业组映射
"教
广州大学",225,无专业组映射
广州大学(国际班),231,无专业组映射
广州大学(国际班),232,无专业组映射
广州大学(国际班),233,无专业组映射
广州大学(国际班),236,无专业组映射
"省
广州大学(国际班)",234,无专业组映射
"省
广州大学(国际班)",237,无专业组映射
广州大学(中外合作办学),235,无专业组映射
广州大学(中外合作办学),239,无专业组映射
广州大学(地方专项),241,无专业组映射
广州大学(地方专项),242,无专业组映射
广州大学(地方专项),244,无专业组映射
广州大学(地方专项),245,无专业组映射
广州大学(地方专项),246,无专业组映射
广州大学(地方专项),248,无专业组映射
"东
广州大学(地方专项)",243,无专业组映射
"东
广州大学(地方专项)",247,无专业组映射
成都大学,221,无专业组映射
成都大学,223,无专业组映射
成都大学,226,无专业组映射
成都大学,227,无专业组映射
成都大学,218,无专业组映射
成都大学,228,无专业组映射
"广
成都大学(中外合作办学)",222,无专业组映射
成都大学(中外合作办学),224,无专业组映射
成都大学(中外合作办学),225,无专业组映射
成都大学(中外合作办学),219,无专业组映射
西安文理学院,207,无专业组映射
西安文理学院,208,无专业组映射
西安文理学院,205,无专业组映射
西安文理学院,206,无专业组映射
海南热带海洋学院,216,无专业组映射
海南热带海洋学院,218,无专业组映射
海南热带海洋学院,219,无专业组映射
海南热带海洋学院,220,无专业组映射
海南热带海洋学院,221,无专业组映射
海南热带海洋学院,214,无专业组映射
海南热带海洋学院(中外合作办学),217,无专业组映射
海南热带海洋学院(中外合作办学),215,无专业组映射
华北科技学院,213,无专业组映射
华北科技学院,214,无专业组映射
华北科技学院,215,无专业组映射
华北科技学院,216,无专业组映射
华北科技学院,217,无专业组映射
华北科技学院,210,无专业组映射
华北科技学院,211,无专业组映射
华北科技学院,212,无专业组映射
中国人民警察大学,204,无专业组映射
中国人民警察大学,205,无专业组映射
中国人民警察大学,206,无专业组映射
广州航海学院,201,无专业组映射
广州航海学院,202,无专业组映射
广州航海学院,203,无专业组映射
广州航海学院,211,无专业组映射
广州航海学院(联合培养),205,无专业组映射
广州航海学院(联合培养),207,无专业组映射
广州航海学院(联合培养),212,无专业组映射
广州航海学院(联合培养),213,无专业组映射
广州航海学院(中外合作办学),206,无专业组映射
广东警官学院,201,无专业组映射
广东警官学院,202,无专业组映射
深圳职业技术大学,201,无专业组映射
深圳职业技术大学,202,无专业组映射
深圳职业技术大学,203,无专业组映射
深圳职业技术大学,241,无专业组映射
成都工业学院,202,无专业组映射
扬州大学,207,无专业组映射
扬州大学,208,无专业组映射
扬州大学,205,无专业组映射
扬州大学,206,无专业组映射
三江学院,"育
209",无专业组映射
三江学院,210,无专业组映射
三江学院,211,无专业组映射
三江学院,207,无专业组映射
三江学院,208,无专业组映射
中华女子学院,209,无专业组映射
中华女子学院,207,无专业组映射
中华女子学院,208,无专业组映射
"教
中华女子学院",210,无专业组映射
齐齐哈尔医学院,211,无专业组映射
齐齐哈尔医学院,212,无专业组映射
齐齐哈尔医学院,213,无专业组映射
齐齐哈尔医学院,208,无专业组映射
齐齐哈尔医学院,210,无专业组映射
"省
齐齐哈尔医学院",214,无专业组映射
北京信息科技大学,203,无专业组映射
北京信息科技大学(中外合作办学),204,无专业组映射
太原学院,206,无专业组映射
太原学院,208,无专业组映射
太原学院,205,无专业组映射
"东
太原学院",207,无专业组映射
太原学院(本科预科班),210,无专业组映射
太原学院(本科预科班),209,无专业组映射
大连大学,204,无专业组映射
大连大学,206,无专业组映射
"广
大连大学",205,无专业组映射
吉林工商学院,205,无专业组映射
吉林工商学院,206,无专业组映射
吉林工商学院,204,无专业组映射
南京工程学院,205,无专业组映射
南京工程学院,204,无专业组映射
南京审计大学,207,无专业组映射
南京审计大学,205,无专业组映射
南京审计大学(中外合作办学),208,无专业组映射
南京审计大学(中外合作办学),206,无专业组映射
三明学院,207,无专业组映射
三明学院,208,无专业组映射
三明学院,209,无专业组映射
三明学院,210,无专业组映射
三明学院,206,无专业组映射
福建商学院(本科预科班),202,无专业组映射
福建商学院(本科预科班),201,无专业组映射
江西科技师范大学(国际班),216,无专业组映射
江西科技师范大学(国际班),"育
213",无专业组映射
江西科技师范大学,217,无专业组映射
江西科技师范大学,218,无专业组映射
江西科技师范大学,220,无专业组映射
江西科技师范大学,221,无专业组映射
江西科技师范大学,222,无专业组映射
江西科技师范大学,223,无专业组映射
江西科技师范大学,201,无专业组映射
江西科技师范大学,214,无专业组映射
江西科技师范大学,215,无专业组映射
江西水利电力大学,208,无专业组映射
江西水利电力大学,207,无专业组映射
江西水利电力大学(中外合作办学),209,无专业组映射
信阳农林学院,207,无专业组映射
信阳农林学院,208,无专业组映射
信阳农林学院,206,无专业组映射
河南工学院,202,无专业组映射
安阳工学院,205,无专业组映射
安阳工学院,204,无专业组映射
荆楚理工学院(中外合作办学),205,无专业组映射
湖南工程学院,205,无专业组映射
湖南工程学院,206,无专业组映射
仲恺农业工程学院,202,无专业组映射
仲恺农业工程学院,203,无专业组映射
仲恺农业工程学院,204,无专业组映射
仲恺农业工程学院,205,无专业组映射
仲恺农业工程学院,209,无专业组映射
仲恺农业工程学院(国际班),206,无专业组映射
仲恺农业工程学院(国际班),207,无专业组映射
"教
五邑大学",206,无专业组映射
"省
五邑大学(联合培养)",210,无专业组映射
五邑大学(联合培养),211,无专业组映射
五邑大学(联合培养),214,无专业组映射
梧州学院,215,无专业组映射
梧州学院,216,无专业组映射
梧州学院,218,无专业组映射
梧州学院,212,无专业组映射
梧州学院,213,无专业组映射
"东
梧州学院",217,无专业组映射
南宁职业技术大学,204,无专业组映射
南宁职业技术大学,205,无专业组映射
南宁职业技术大学,203,无专业组映射
"广
攀枝花学院",204,无专业组映射
玉溪师范学院,205,无专业组映射
玉溪师范学院,206,无专业组映射
玉溪师范学院,204,无专业组映射
昆明学院,214,无专业组映射
昆明学院,215,无专业组映射
昆明学院,216,无专业组映射
昆明学院,211,无专业组映射
昆明学院,212,无专业组映射
昆明学院,213,无专业组映射
商洛学院,206,无专业组映射
商洛学院,207,无专业组映射
商洛学院,208,无专业组映射
商洛学院,205,无专业组映射
西安培华学院,209,无专业组映射
西安培华学院,210,无专业组映射
西安培华学院,211,无专业组映射
西安培华学院,212,无专业组映射
西安培华学院,201,无专业组映射
西安培华学院,202,无专业组映射
西安培华学院,208,无专业组映射
甘肃政法大学,207,无专业组映射
甘肃政法大学,208,无专业组映射
甘肃政法大学,205,无专业组映射
甘肃政法大学,206,无专业组映射
北方民族大学,214,无专业组映射
北方民族大学,215,无专业组映射
北方民族大学,216,无专业组映射
北方民族大学,211,无专业组映射
北方民族大学,212,无专业组映射
北方民族大学,213,无专业组映射
北方民族大学(中外合作办学),217,无专业组映射
中国矿业大学(北京),205,无专业组映射
中国矿业大学(北京),206,无专业组映射
中国石油大学(北京),202,无专业组映射
中国地质大学(北京),212,无专业组映射
中国地质大学(北京),214,无专业组映射
中国地质大学(北京),210,无专业组映射
北京联合大学,205,无专业组映射
北京联合大学,204,无专业组映射
北京城市学院,213,无专业组映射
北京城市学院,212,无专业组映射
河北金融学院,211,无专业组映射
河北金融学院,212,无专业组映射
河北金融学院,214,无专业组映射
河北金融学院,215,无专业组映射
河北金融学院,208,无专业组映射
长春汽车职业技术大学,202,无专业组映射
长春工程学院,203,无专业组映射
长春工程学院,204,无专业组映射
长春工程学院(本科预科班),206,无专业组映射
长春工程学院(本科预科班),205,无专业组映射
吉林农业科技学院,208,无专业组映射
吉林农业科技学院,"育
209",无专业组映射
吉林农业科技学院,210,无专业组映射
吉林农业科技学院,211,无专业组映射
吉林农业科技学院,207,无专业组映射
吉林农业科技学院(中外合作办学),212,无专业组映射
"教
黑龙江东方学院",203,无专业组映射
上海电机学院,204,无专业组映射
上海电机学院(中外合作办学),205,无专业组映射
江苏理工学院,204,无专业组映射
江苏理工学院,203,无专业组映射
"省
浙江财经大学",208,无专业组映射
浙江财经大学(中外合作办学),209,无专业组映射
浙江财经大学(中外合作办学),213,无专业组映射
浙江财经大学(中外合作办学),207,无专业组映射
浙江财经大学(中外合作办学),211,无专业组映射
浙江财经大学(中外合作办学),212,无专业组映射
浙江财经大学,210,无专业组映射
浙江财经大学,206,无专业组映射
"东
浙江财经大学(中外合作办学)",214,无专业组映射
衢州学院,207,无专业组映射
衢州学院,208,无专业组映射
衢州学院,"育
205",无专业组映射
衢州学院,206,无专业组映射
江西警察学院,206,无专业组映射
江西警察学院,205,无专业组映射
"广
江西警察学院",207,无专业组映射
新余学院,206,无专业组映射
新余学院,204,无专业组映射
山东交通学院,207,无专业组映射
山东交通学院,208,无专业组映射
山东交通学院,209,无专业组映射
山东交通学院,206,无专业组映射
山东交通学院(中外合作办学),210,无专业组映射
河南工程学院,206,无专业组映射
河南工程学院,207,无专业组映射
河南工程学院,208,无专业组映射
河南工程学院,209,无专业组映射
河南工程学院,205,无专业组映射
湖南城市学院,211,无专业组映射
湖南城市学院,212,无专业组映射
湖南城市学院,213,无专业组映射
湖南城市学院,214,无专业组映射
湖南城市学院,208,无专业组映射
湖南城市学院,210,无专业组映射
湖南工学院,202,无专业组映射
湖南财政经济学院,205,无专业组映射
湖南财政经济学院,206,无专业组映射
湖南财政经济学院,204,无专业组映射
湖南工业大学,208,无专业组映射
湖南工业大学,209,无专业组映射
湖南工业大学,213,无专业组映射
湖南工业大学,214,无专业组映射
湖南工业大学,215,无专业组映射
湖南工业大学,212,无专业组映射
广东金融学院(联合培养),229,无专业组映射
广东金融学院(联合培养),216,无专业组映射
广东金融学院(地方专项),232,无专业组映射
广东金融学院(地方专项),233,无专业组映射
广东金融学院(地方专项),231,无专业组映射
电子科技大学中山学院,201,无专业组映射
电子科技大学中山学院,202,无专业组映射
电子科技大学中山学院,203,无专业组映射
电子科技大学中山学院,204,无专业组映射
电子科技大学中山学院,"育
207",无专业组映射
电子科技大学中山学院,208,无专业组映射
电子科技大学中山学院,205,无专业组映射
电子科技大学中山学院,209,无专业组映射
广西科技师范学院,212,无专业组映射
广西科技师范学院,213,无专业组映射
广西科技师范学院,210,无专业组映射
广西科技师范学院,211,无专业组映射
"教
广西科技师范学院",214,无专业组映射
广西财经学院(中外合作办学),206,无专业组映射
广西财经学院(中外合作办学),208,无专业组映射
广西财经学院,207,无专业组映射
广西财经学院,205,无专业组映射
"省
广西财经学院(联合培养)",209,无专业组映射
南宁学院,209,无专业组映射
南宁学院,210,无专业组映射
南宁学院,211,无专业组映射
南宁学院,208,无专业组映射
"东
南宁学院",212,无专业组映射
重庆科技大学,205,无专业组映射
重庆科技大学,206,无专业组映射
重庆科技大学,204,无专业组映射
四川旅游学院(中外合作办学),202,无专业组映射
"广
西安财经大学",205,无专业组映射
西安财经大学(中外合作办学),206,无专业组映射
兰州文理学院,204,无专业组映射
兰州文理学院,203,无专业组映射
湖北经济学院,208,无专业组映射
湖北经济学院,210,无专业组映射
湖北经济学院,206,无专业组映射
湖北经济学院(中外合作办学),209,无专业组映射
湖北经济学院(中外合作办学),207,无专业组映射
北部湾大学,212,无专业组映射
北部湾大学,213,无专业组映射
北部湾大学,214,无专业组映射
北部湾大学,215,无专业组映射
北部湾大学,216,无专业组映射
北部湾大学,217,无专业组映射
北部湾大学,210,无专业组映射
北部湾大学,211,无专业组映射
北部湾大学(中外合作办学),218,无专业组映射
北华航天工业学院,205,无专业组映射
北华航天工业学院,206,无专业组映射
北华航天工业学院,204,无专业组映射
沈阳工程学院,202,无专业组映射
江苏海洋大学,204,无专业组映射
江苏海洋大学,203,无专业组映射
宁波大学,208,无专业组映射
宁波大学,209,无专业组映射
宁波大学,210,无专业组映射
宁波大学,207,无专业组映射
浙江传媒学院,215,无专业组映射
浙江传媒学院,216,无专业组映射
浙江传媒学院,218,无专业组映射
浙江传媒学院,220,无专业组映射
浙江传媒学院,212,无专业组映射
浙江传媒学院,213,无专业组映射
浙江传媒学院,219,无专业组映射
浙江传媒学院(中外合作办学),217,无专业组映射
浙江传媒学院(中外合作办学),214,无专业组映射
河南财政金融学院,207,无专业组映射
河南财政金融学院,208,无专业组映射
河南财政金融学院,205,无专业组映射
河南财政金融学院,206,无专业组映射
南阳理工学院,208,无专业组映射
南阳理工学院,210,无专业组映射
南阳理工学院,211,无专业组映射
南阳理工学院,212,无专业组映射
南阳理工学院,213,无专业组映射
南阳理工学院,207,无专业组映射
广东石油化工学院,201,无专业组映射
广东石油化工学院,202,无专业组映射
广东石油化工学院,203,无专业组映射
广东石油化工学院,"育
204",无专业组映射
广东石油化工学院,205,无专业组映射
广东石油化工学院,206,无专业组映射
广东石油化工学院,207,无专业组映射
广东石油化工学院,209,无专业组映射
广东石油化工学院,210,无专业组映射
广东石油化工学院,"育
211",无专业组映射
广东石油化工学院,212,无专业组映射
"教
广东石油化工学院",208,无专业组映射
海南师范大学,228,无专业组映射
海南师范大学,229,无专业组映射
海南师范大学,230,无专业组映射
海南师范大学,232,无专业组映射
海南师范大学,233,无专业组映射
海南师范大学,234,无专业组映射
海南师范大学,236,无专业组映射
海南师范大学,237,无专业组映射
海南师范大学,223,无专业组映射
海南师范大学,224,无专业组映射
海南师范大学,226,无专业组映射
海南师范大学,227,无专业组映射
"省
海南师范大学",231,无专业组映射
"东
海南师范大学",235,无专业组映射
重庆理工大学,211,无专业组映射
重庆理工大学,213,无专业组映射
重庆理工大学,214,无专业组映射
重庆理工大学,208,无专业组映射
重庆理工大学,210,无专业组映射
"广
重庆理工大学",212,无专业组映射
西安邮电大学,208,无专业组映射
西安邮电大学,209,无专业组映射
西安邮电大学,206,无专业组映射
西安邮电大学(中外合作办学),210,无专业组映射
西安邮电大学(中外合作办学),211,无专业组映射
西安邮电大学(本科预科班),213,无专业组映射
西安邮电大学(本科预科班),212,无专业组映射
山东工商学院,207,无专业组映射
山东工商学院,208,无专业组映射
山东工商学院,205,无专业组映射
山东工商学院,206,无专业组映射
长春大学,212,无专业组映射
长春大学,213,无专业组映射
长春大学,209,无专业组映射
长春大学(中外合作办学),214,无专业组映射
长春大学(中外合作办学),215,无专业组映射
长春大学(中外合作办学),216,无专业组映射
长春大学(中外合作办学),217,无专业组映射
长春大学(中外合作办学),218,无专业组映射
长春大学(中外合作办学),219,无专业组映射
长春大学(中外合作办学),220,无专业组映射
长春大学(中外合作办学),211,无专业组映射
贵州商学院,208,无专业组映射
贵州商学院,209,无专业组映射
贵州商学院,211,无专业组映射
贵州商学院,207,无专业组映射
贵州商学院(中外合作办学),210,无专业组映射
西安航空学院,201,无专业组映射
西安航空学院,202,无专业组映射
西安航空学院(中外合作办学),204,无专业组映射
河南城建学院,205,无专业组映射
河南城建学院,206,无专业组映射
河南城建学院,204,无专业组映射
防灾科技学院,212,无专业组映射
防灾科技学院,213,无专业组映射
防灾科技学院,214,无专业组映射
防灾科技学院,208,无专业组映射
防灾科技学院,209,无专业组映射
防灾科技学院,210,无专业组映射
江西职业技术大学,202,无专业组映射
武汉东湖学院,209,无专业组映射
武汉东湖学院,210,无专业组映射
武汉东湖学院,207,无专业组映射
武汉东湖学院,208,无专业组映射
重庆工商大学,220,无专业组映射
重庆工商大学,225,无专业组映射
重庆工商大学,215,无专业组映射
重庆工商大学(中外双学士),"育
221",无专业组映射
重庆工商大学(中外双学士),216,无专业组映射
汉口学院,211,无专业组映射
汉口学院,209,无专业组映射
汉口学院,210,无专业组映射
黑龙江工程学院,208,无专业组映射
黑龙江工程学院,210,无专业组映射
黑龙江工程学院,211,无专业组映射
黑龙江工程学院,212,无专业组映射
黑龙江工程学院,207,无专业组映射
"教
黑龙江工程学院",209,无专业组映射
"省
海南医科大学",201,无专业组映射
海南医科大学,202,无专业组映射
海南医科大学,203,无专业组映射
海南医科大学,204,无专业组映射
"东
海南医科大学(中外合作办学)",205,无专业组映射
"广
东莞理工学院",204,无专业组映射
东莞理工学院(地方专项),211,无专业组映射
东莞理工学院(粤台联合培养),212,无专业组映射
