university_name,university_code,group_code,category,batch,subjects,plan_total,major_count,sample_majors
湖南体育职业学院,12423,104,物理,专科提前批,不限,11,3,"民族传统体育, 运动训练, 运动训练"
湖南外国语职业学院,14072,504,物理,专科批,不限,12,4,"商务英语, 应用外语, 应用法语, 应用西班牙语"
湖南文理学院,10549,207,物理,本科批,不限,6,1,信息管理与信息系统
湖南文理学院,10549,208,物理,本科批,化学,6,3,"数学与应用数学, 物理学, 土木工程"
湖南文理学院,10549,209,物理,本科批,化学,4,1,机械设计制造及其自动化
湖南应用技术学院,13809,206,物理,本科批,化学,2,2,"物联网工程, 数字媒体技术"
湖南邮电职业技术学院,12845,503,历史,专科批,不限,25,4,"现代通信技术, 软件技术, 人工智能技术应用, 邮政快递运营管理"
湖南有色金属职业技术学院,14360,503,历史,专科批,不限,4,3,"大数据与会计, 跨境电子商务, 网络营销与直播电商"
湖南中医药高等专科学校,13802,504,物理,专科批,不限,13,2,"针灸推拿, 中药学"
华北理工大学,10081,212,历史,本科批,不限,2,1,匈牙利语
华北理工大学,10081,215,物理,本科批,不限,2,1,匈牙利语
华北理工大学,10081,219,物理,本科批,化学,2,1,口腔医学
华北水利水电大学,10078,206,物理,本科批,化学,4,1,给排水科学与工程
华东交通大学,10404,216,历史,本科批,不限,2,1,金融学
华东交通大学,10404,219,物理,本科批,不限,2,1,金融学
华东交通大学,10404,221,物理,本科批,化学,16,4,"计算机科学与技术, 软件工程, 人工智能, 数据科学与大数据技术"
华东理工大学,10251,704,物理,特殊类型招生批,化学,1,1,生物工程
华东师范大学,10269,706,历史,特殊类型招生批,不限,0,1,体育教育
华东师范大学,10269,709,物理,特殊类型招生批,不限,0,1,体育教育
华东政法大学,10276,204,物理,本科批,不限,15,8,"法学, 法学, 法学, 知识产权, 社会学类"
华南理工大学,10561,211,历史,本科批,不限,220,9,"工商管理类, 会计学, 行政管理, 商务英语, 新闻传播学类"
华南理工大学,10561,213,物理,本科批,化学,821,5,"工科试验班, 工科试验班, 电子科学与技术, 计算机类, 工业设计"
华南理工大学,10561,709,物理,特殊类型招生批,化学,300,9,"生物医学工程, 软物质科学与工程, 微电子科学与工程, 集成电路设计与集成系统, 智能制造工程"
华南农业大学,10564,209,历史,本科批,不限,230,3,"金融学, 会计学, 风景园林"
华南农业大学,10564,215,物理,本科批,化学,67,2,"水利水电工程, 土木工程"
华南农业大学,10564,251,物理,本科批,不限,50,3,"风景园林, 金融学, 会计学"
华南农业大学,10564,252,物理,本科批,化学,215,4,"计算机科学与技术, 统计学, 环境科学, 动物科学"
华南农业大学,10564,253,物理,本科批,化学,138,3,"生物科学, 园艺, 食品质量与安全"
华南农业大学,10564,271,物理,本科批,化学,450,34,"工业设计, 机械设计制造及其自动化, 车辆工程, 水利水电工程, 土木工程"
华南师范大学,10574,101,物理,本科提前批,不限,6,1,科学教育
华南师范大学,10574,102,物理,本科提前批,不限,6,1,科学教育
华南师范大学,10574,103,物理,本科提前批,不限,4,1,科学教育
华南师范大学,10574,104,物理,本科提前批,不限,4,1,科学教育
华南师范大学,10574,211,历史,本科批,不限,25,1,旅游管理
华南师范大学,10574,214,历史,本科批,不限,20,1,英语
华南师范大学,10574,217,历史,本科批,不限,25,1,法语
华南师范大学,10574,231,物理,本科批,不限,26,2,"教育技术学, 传播学"
华南师范大学,10574,235,物理,本科批,地理,69,3,"地理信息科学, 自然地理与资源环境, 人文地理与城乡规划"
华南师范大学,10574,239,物理,本科批,政治,30,2,"政治学与行政学, 马克思主义理论"
华南师范大学,10574,241,物理,本科批,化学,290,3,"软件工程, 人工智能, 信息管理与信息系统"
华南师范大学,10574,242,物理,本科批,不限,50,1,金融学
华南师范大学,10574,243,物理,本科批,不限,225,3,"大数据管理与应用, 法语, 数字经济"
华南师范大学,10574,244,物理,本科批,化学,90,1,软件工程
华南师范大学,10574,245,物理,本科批,不限,10,1,物流管理
华南师范大学,10574,246,物理,本科批,不限,15,1,旅游管理
华南师范大学,10574,247,物理,本科批,不限,5,1,特殊教育
华南师范大学,10574,248,物理,本科批,不限,10,1,教育技术学
华南师范大学,10574,249,物理,本科批,化学,20,1,数学与应用数学
华南师范大学,10574,250,物理,本科批,化学,15,1,化学
华南师范大学,10574,251,物理,本科批,化学,5,1,生物科学
华南师范大学,10574,269,历史,本科批,不限,10,1,行政管理
华南师范大学,10574,701,历史,特殊类型招生批,不限,0,1,运动训练
华南师范大学,10574,702,物理,特殊类型招生批,不限,0,1,运动训练
华南师范大学(汕尾校区),80002,101,历史,本科提前批,不限,5,1,小学教育
华南师范大学(汕尾校区),80002,102,历史,本科提前批,不限,4,1,小学教育
华南师范大学(汕尾校区),80002,103,历史,本科提前批,不限,4,1,小学教育
华南师范大学(汕尾校区),80002,104,历史,本科提前批,不限,2,1,小学教育
华南师范大学(汕尾校区),80002,105,历史,本科提前批,不限,5,1,小学教育
华南师范大学(汕尾校区),80002,106,物理,本科提前批,不限,5,1,小学教育
华南师范大学(汕尾校区),80002,107,物理,本科提前批,不限,4,1,小学教育
华南师范大学(汕尾校区),80002,108,物理,本科提前批,不限,3,1,小学教育
华南师范大学(汕尾校区),80002,109,物理,本科提前批,不限,3,1,小学教育
华南师范大学(汕尾校区),80002,110,物理,本科提前批,不限,5,1,小学教育
华中科技大学,10487,214,物理,本科批,化学,155,22,"数学类, 物理学, 生物科学类, 生物医学工程, 机械类"
华中科技大学,10487,217,物理,本科批,化学,12,1,生物科学
华中科技大学,10487,218,物理,本科批,化学,10,1,药学
华中科技大学,10487,219,物理,本科批,化学,11,2,"预防医学, 预防医学"
华中农业大学,10504,215,历史,本科批,不限,3,1,英语
华中农业大学,10504,219,历史,本科批,不限,3,1,农林经济管理
华中农业大学,10504,222,物理,本科批,不限,2,1,农林经济管理
华中农业大学,10504,223,物理,本科批,化学,2,1,农业工程类
华中农业大学,10504,226,物理,本科批,化学,3,1,生态学
华中农业大学,10504,227,物理,本科批,化学,2,1,园艺
华中师范大学,10511,116,物理,本科提前批,地理,1,1,地理科学
华中师范大学,10511,225,物理,本科批,化学,29,7,"数学类, 数学类, 物理学, 电子信息类, 遥感科学与技术"
华中师范大学,10511,705,历史,特殊类型招生批,不限,0,1,体育教育
华中师范大学,10511,707,物理,特殊类型招生批,不限,0,1,体育教育
淮北师范大学,10373,206,历史,本科批,不限,1,1,英语
黄冈科技职业学院,13799,504,物理,专科批,不限,48,7,"财富管理, 金融科技应用, 大数据技术, 无人机应用技术, 健康管理"
黄淮学院,10918,208,物理,本科批,化学,5,1,软件工程
惠州城市职业学院,14510,505,物理,专科批,不限,50,1,现代物流管理
惠州工程职业学院,14609,506,历史,专科批,不限,206,3,"智能机器人技术, 智能控制技术, 智能产品开发与应用"
惠州工程职业学院,14609,510,物理,专科批,不限,24,4,"电子商务, 大数据与财务管理, 财富管理, 商务数据分析与应用"
惠州工程职业学院,14609,515,物理,专科批,不限,56,3,"智能网联汽车技术, 智能机电技术, 数字化设计与制造技术"
惠州经济职业技术学院,13718,501,历史,专科批,不限,439,33,"大数据与会计, 大数据与财务管理, 市场营销, 现代物流管理, 大数据与审计"
惠州卫生职业技术学院,14408,076,物理,专科提前批,化学,5,1,中医学
惠州卫生职业技术学院,14408,080,物理,专科提前批,化学,1,1,中医学
惠州卫生职业技术学院,14408,084,物理,专科提前批,化学,3,1,中医学
惠州卫生职业技术学院,14408,087,物理,专科提前批,化学,5,1,中医学
惠州卫生职业技术学院,14408,503,历史,专科批,生物,25,1,护理
惠州卫生职业技术学院,14408,506,物理,专科批,化学,357,15,"预防医学, 视觉训练与康复, 中药学, 针灸推拿, 康复治疗技术"
惠州卫生职业技术学院,14408,507,物理,专科批,生物,25,1,护理
惠州卫生职业技术学院,14408,508,物理,专科批,化学,50,1,药学
惠州学院,10577,101,历史,本科提前批,不限,20,1,小学教育
惠州学院,10577,102,历史,本科提前批,不限,20,1,小学教育
惠州学院,10577,103,历史,本科提前批,不限,10,1,小学教育
惠州学院,10577,104,物理,本科提前批,不限,20,1,小学教育
惠州学院,10577,105,物理,本科提前批,不限,20,1,小学教育
惠州学院,10577,106,物理,本科提前批,不限,10,1,小学教育
惠州学院,10577,107,物理,本科提前批,不限,20,1,科学教育
惠州学院,10577,108,物理,本科提前批,不限,10,1,科学教育
惠州学院,10577,242,物理,本科批,不限,75,1,学前教育
惠州学院,10577,243,物理,本科批,不限,60,1,财务管理
吉林财经大学,10207,209,历史,本科批,不限,4,2,"金融学, 会计学"
吉林财经大学,10207,211,物理,本科批,不限,6,3,"金融学, 会计学, 电子商务"
吉林大学,10183,225,物理,本科批,化学,5,1,材料物理
吉林建筑大学,10191,208,历史,本科批,不限,3,1,建筑学
吉林建筑大学,10191,209,物理,本科批,不限,7,4,"建筑学, 工程管理, 工程造价, 财务管理"
吉林建筑大学,10191,212,物理,本科批,化学,2,1,电气工程及其自动化
吉林农业大学,10193,703,历史,特殊类型招生批,不限,0,1,体育教育
吉林农业大学,10193,704,物理,特殊类型招生批,不限,0,1,体育教育
吉林农业科技学院,11439,209,物理,本科批,化学,6,2,"植物保护, 动物医学"
吉林农业科技学院,11439,212,物理,本科批,化学,2,1,动物医学
吉林师范大学博达学院,13622,208,物理,本科批,化学,7,2,"数学与应用数学, 数据科学与大数据技术"
吉林外国语大学,10964,215,历史,本科批,不限,5,2,"朝鲜语, 德语"
吉林外国语大学,10964,218,物理,本科批,不限,2,1,朝鲜语
集美大学,10390,104,物理,本科提前批,化学,8,1,航海技术
集美大学,10390,214,物理,本科批,化学,3,1,生物工程
集美大学诚毅学院,13471,210,物理,本科批,化学,16,11,"机械工程, 智能制造工程, 电子信息工程, 通信工程, 自动化"
暨南大学,10559,223,物理,本科批,不限,60,2,"经济统计学, 经济学"
暨南大学,10559,703,历史,特殊类型招生批,不限,0,1,运动训练
暨南大学,10559,704,物理,特殊类型招生批,不限,0,1,运动训练
嘉兴大学,10354,206,物理,本科批,化学,5,1,机械设计制造及其自动化
嘉应学院,10582,101,物理,本科提前批,不限,10,1,小学教育
嘉应学院,10582,102,物理,本科提前批,不限,3,1,小学教育
嘉应学院,10582,103,物理,本科提前批,不限,1,1,小学教育
嘉应学院,10582,104,物理,本科提前批,不限,19,1,小学教育
嘉应学院,10582,105,物理,本科提前批,不限,5,1,小学教育
嘉应学院,10582,106,物理,本科提前批,不限,5,1,小学教育
嘉应学院,10582,107,物理,本科提前批,不限,7,1,小学教育
嘉应学院,10582,108,物理,本科提前批,不限,1,1,学前教育
嘉应学院,10582,109,物理,本科提前批,不限,3,1,学前教育
嘉应学院,10582,110,物理,本科提前批,不限,4,1,学前教育
嘉应学院,10582,111,历史,本科提前批,不限,10,1,小学教育
嘉应学院,10582,112,历史,本科提前批,不限,2,1,小学教育
嘉应学院,10582,113,历史,本科提前批,不限,2,1,小学教育
嘉应学院,10582,114,历史,本科提前批,不限,19,1,小学教育
嘉应学院,10582,115,历史,本科提前批,不限,5,1,小学教育
嘉应学院,10582,116,历史,本科提前批,不限,5,1,小学教育
嘉应学院,10582,117,历史,本科提前批,不限,7,1,小学教育
嘉应学院,10582,118,历史,本科提前批,不限,1,1,学前教育
嘉应学院,10582,119,历史,本科提前批,不限,4,1,学前教育
嘉应学院,10582,120,历史,本科提前批,不限,6,1,学前教育
嘉应学院,10582,134,物理,本科提前批,化学,13,1,临床医学
嘉应学院,10582,135,物理,本科提前批,化学,3,1,临床医学
嘉应学院,10582,136,物理,本科提前批,化学,6,1,临床医学
嘉应学院,10582,137,物理,本科提前批,化学,5,1,临床医学
嘉应学院,10582,138,物理,本科提前批,化学,25,1,临床医学
嘉应学院,10582,139,物理,本科提前批,化学,10,1,临床医学
嘉应学院,10582,140,物理,本科提前批,化学,1,1,临床医学
嘉应学院,10582,141,物理,本科提前批,化学,5,1,临床医学
嘉应学院,10582,142,物理,本科提前批,化学,1,1,临床医学
嘉应学院,10582,143,物理,本科提前批,化学,2,1,临床医学
嘉应学院,10582,144,物理,本科提前批,化学,12,1,临床医学
嘉应学院,10582,145,物理,本科提前批,化学,24,1,临床医学
嘉应学院,10582,146,物理,本科提前批,化学,8,1,临床医学
嘉应学院,10582,147,物理,本科提前批,化学,6,1,临床医学
嘉应学院,10582,148,物理,本科提前批,化学,8,1,临床医学
嘉应学院,10582,149,物理,本科提前批,化学,10,1,临床医学
嘉应学院,10582,150,物理,本科提前批,化学,2,1,临床医学
嘉应学院,10582,151,物理,本科提前批,化学,1,1,临床医学
嘉应学院,10582,152,物理,本科提前批,化学,10,1,临床医学
嘉应学院,10582,153,物理,本科提前批,化学,1,1,临床医学
嘉应学院,10582,154,物理,本科提前批,化学,1,1,临床医学
嘉应学院,10582,155,物理,本科提前批,化学,11,1,临床医学
嘉应学院,10582,156,物理,本科提前批,化学,6,1,临床医学
嘉应学院,10582,157,物理,本科提前批,化学,10,1,临床医学
嘉应学院,10582,158,物理,本科提前批,化学,5,1,临床医学
嘉应学院,10582,159,物理,本科提前批,化学,15,1,临床医学
嘉应学院,10582,160,物理,本科提前批,化学,10,1,临床医学
嘉应学院,10582,161,物理,本科提前批,化学,7,1,临床医学
嘉应学院,10582,162,物理,本科提前批,化学,6,1,临床医学
嘉应学院,10582,220,物理,本科批,不限,20,1,公共事业管理
嘉应学院,10582,225,历史,本科批,生物,151,2,"园林, 护理学"
嘉应学院,10582,231,历史,本科批,不限,20,1,公共事业管理
嘉应学院,10582,232,历史,本科批,不限,25,1,工商管理
江门职业技术学院,13711,521,历史,专科批,不限,30,1,学前教育
江门职业技术学院,13711,522,历史,专科批,不限,30,1,现代物流管理
江门职业技术学院,13711,523,历史,专科批,不限,28,1,大数据与会计
江门职业技术学院,13711,524,物理,专科批,不限,5,1,学前教育
江门职业技术学院,13711,525,物理,专科批,不限,10,1,现代物流管理
江门职业技术学院,13711,526,物理,专科批,不限,12,1,大数据与会计
江门职业技术学院,13711,527,物理,专科批,不限,35,1,智能产品开发与应用
江门职业技术学院,13711,528,物理,专科批,不限,45,1,机电一体化技术
江门职业技术学院,13711,529,物理,专科批,不限,40,1,数字化染整技术
江南大学,10295,214,历史,本科批,不限,8,2,"汉语言文学, 社会工作"
江南大学,10295,215,历史,本科批,不限,2,1,工商管理
江南大学,10295,219,物理,本科批,不限,3,1,工商管理
江南大学,10295,222,物理,本科批,化学,4,1,食品科学与工程
江苏海事职业技术学院,12679,103,历史,专科提前批,不限,6,3,"轮机工程技术, 轮机工程技术, 船舶电子电气技术"
江苏海事职业技术学院,12679,104,物理,专科提前批,不限,14,3,"轮机工程技术, 轮机工程技术, 船舶电子电气技术"
江苏师范大学,10320,215,物理,本科批,不限,2,1,金融工程
江苏师范大学,10320,217,物理,本科批,化学,10,5,"轨道交通信号与控制, 机械设计制造及其自动化, 工业设计, 电子信息工程, 电子科学与技术"
江西财经大学,10421,216,物理,本科批,化学,32,12,"应用统计学, 数据科学, 计算机科学与技术, 网络空间安全, 网络空间安全"
江西财经大学,10421,218,物理,本科批,不限,4,1,数字经济
江西财经大学,10421,219,物理,本科批,化学,4,1,软件工程
江西财经大学,10421,220,物理,本科批,不限,8,1,信息管理与信息系统
江西财经大学,10421,221,物理,本科批,化学,16,2,"数据科学与大数据技术, 虚拟现实技术"
江西财经大学现代经济管理学院,13441,212,历史,本科批,不限,6,3,"会计学, 财务管理, 市场营销"
江西财经大学现代经济管理学院,13441,213,物理,本科批,不限,6,3,"会计学, 财务管理, 市场营销"
江西电力职业技术学院,12933,506,历史,专科批,不限,5,1,电气自动化技术
江西电力职业技术学院,12933,508,物理,专科批,不限,5,1,电气自动化技术
江西枫林涉外经贸职业学院,14167,506,历史,专科批,不限,10,1,护理
江西枫林涉外经贸职业学院,14167,507,物理,专科批,不限,10,6,"机械制造及自动化, 工业机器人技术, 新能源汽车技术, 电子商务, 网络营销与直播电商"
江西枫林涉外经贸职业学院,14167,508,物理,专科批,不限,10,1,护理
江西工商职业技术学院,14321,506,历史,专科批,不限,10,2,"护理, 大数据与会计"
江西工业贸易职业技术学院,13423,506,历史,专科批,不限,11,3,"大数据与会计, 跨境电子商务, 数字媒体技术"
江西工业贸易职业技术学院,13423,508,物理,专科批,不限,9,3,"大数据与会计, 跨境电子商务, 数字媒体技术"
江西航空职业技术学院,13871,103,历史,专科提前批,不限,8,5,"飞行器数字化制造技术, 飞机电子设备维修, 无人机应用技术, 导弹维修技术, 核与辐射检测防护技术"
江西航空职业技术学院,13871,503,历史,专科批,不限,9,4,"飞行器数字化制造技术, 机械制造及自动化, 无人机应用技术, 机电一体化技术"
江西警察学院,11504,207,物理,本科批,化学,5,1,信息安全
江西科技师范大学,11318,213,历史,本科批,不限,2,1,商务英语
江西科技师范大学,11318,216,物理,本科批,不限,1,1,商务英语
江西科技学院,10846,205,历史,本科批,不限,7,3,"会计学, 汉语言文学, 小学教育"
江西科技职业学院,13419,505,历史,专科批,不限,2,1,空中乘务
江西理工大学,10407,217,物理,本科批,地理,4,1,地理信息科学
江西理工大学,10407,219,物理,本科批,化学,2,1,电子科学与技术
江西农业大学,10410,210,物理,本科批,不限,2,1,农林经济管理
江西农业大学南昌商学院,13436,212,历史,本科批,不限,11,6,"国际经济与贸易, 信用风险管理与法律防控, 日语, 财务管理, 供应链管理"
江西农业大学南昌商学院,13436,215,物理,本科批,不限,1,1,商务英语
江西生物科技职业学院,13426,504,物理,专科批,不限,6,6,"畜牧兽医, 动物医学, 水产养殖技术, 食品检验检测技术, 新能源汽车技术"
江西师范大学,10414,102,历史,本科提前批,政治,1,1,马克思主义理论
江西师范大学,10414,220,历史,本科批,不限,66,13,"汉语言文学, 历史学类, 金融学, 法学, 新闻传播学类"
江西师范大学,10414,224,历史,本科批,政治,3,1,思想政治教育
江西水利电力大学,11319,101,物理,专科提前批,不限,5,1,智能工程机械运用技术
江西水利电力大学,11319,102,物理,专科提前批,不限,5,1,汽车检测与维修技术
江西水利电力大学,11319,103,物理,专科提前批,不限,8,1,应用电子技术
江西水利电力大学,11319,209,物理,本科批,化学,8,1,土木工程
江西信息应用职业技术学院,12939,503,历史,专科批,不限,3,1,大气科学技术
江西信息应用职业技术学院,12939,504,物理,专科批,不限,3,1,大气科学技术
江西医学高等专科学校,10888,508,物理,专科批,化学,1,1,医学生物技术
揭阳职业技术学院,12956,501,历史,专科批,不限,60,1,小学英语教育
揭阳职业技术学院,12956,502,历史,专科批,不限,15,1,宝玉石鉴定与加工
揭阳职业技术学院,12956,505,物理,专科批,不限,40,1,小学英语教育
揭阳职业技术学院,12956,506,物理,专科批,不限,20,1,宝玉石鉴定与加工
揭阳职业技术学院,12956,507,物理,专科批,不限,50,1,药学
锦州医科大学,10160,204,物理,本科批,生物,5,1,运动康复
荆楚理工学院,11336,205,物理,本科批,化学,3,1,数字媒体技术
荆州理工职业学院,11074,503,历史,专科批,不限,27,8,"电子商务, 中小企业创业与经营, 大数据与会计, 艺术设计, 动漫制作技术"
井冈山大学,10419,211,物理,本科批,不限,6,3,"智慧建筑与建造, 西班牙语, 法学"
井冈山大学,10419,215,物理,本科批,化学,2,1,软件工程
景德镇陶瓷大学,10408,212,物理,本科批,化学,2,1,材料化学
军事航天部队航天工程大学,92033,103,物理,本科提前批,化学,4,3,"智能飞行器技术, 航天装备工程, 雷达工程"
喀什大学,10763,214,物理,本科批,地理,2,1,地理科学
喀什理工职业技术学院,14824,502,历史,专科批,不限,12,9,"电力系统自动化技术, 供用电技术, 建筑装饰工程技术, 智能焊接技术, 机电一体化技术"
喀什职业技术学院,14677,516,物理,专科批,化学,4,1,机电一体化技术
空军工程大学,92022,103,物理,本科提前批,化学,1,1,航空管制
空军航空大学,90046,104,物理,本科提前批,不限,2,1,飞行技术
空军军医大学,92027,102,物理,本科提前批,化学,1,1,临床医学
昆明传媒学院,13333,508,物理,专科批,不限,6,3,"数字媒体技术, 融媒体技术与运营, 全媒体广告策划与营销"
昆明理工大学津桥学院,13626,210,物理,本科批,不限,5,2,"建筑学, 城乡规划"
昆明卫生职业学院,14372,507,物理,专科批,化学,1,1,临床医学
昆明医科大学,10678,204,物理,本科批,化学,7,1,护理学
昆山杜克大学,16406,703,历史,特殊类型招生批,不限,3,1,英语
昆山杜克大学,16406,704,物理,特殊类型招生批,不限,14,1,数字媒体艺术
兰州财经大学,10741,206,历史,本科批,不限,5,2,"翻译, 商务英语"
兰州财经大学,10741,208,物理,本科批,不限,6,2,"金融学, 会计学"
兰州财经大学,10741,210,物理,本科批,化学,12,6,"统计学, 数据科学与大数据技术, 计算机科学与技术, 电子信息工程, 人工智能"
兰州财经大学,10741,211,历史,本科批,不限,6,2,"金融学, 会计学"
兰州财经大学,10741,212,物理,本科批,不限,3,1,国际商务
兰州财经大学,10741,213,历史,本科批,不限,3,1,国际商务
兰州大学,10730,703,历史,特殊类型招生批,不限,1,1,工商管理类
兰州资源环境职业技术大学,16208,102,物理,专科提前批,不限,10,2,"电力系统继电保护技术, 计算机应用技术"
兰州资源环境职业技术大学,16208,204,物理,本科批,不限,4,1,集成电路工程技术
廊坊燕京职业技术学院,14280,506,历史,专科批,不限,4,1,软件技术
廊坊燕京职业技术学院,14280,508,物理,专科批,不限,3,1,软件技术
黎明职业大学,11317,506,物理,专科批,不限,2,1,机械设计与制造
辽宁大学,10140,204,历史,本科批,不限,1,1,工商管理
辽宁大学,10140,205,历史,本科批,不限,1,1,市场营销
辽宁大学,10140,206,历史,本科批,不限,1,1,会计学
辽宁大学,10140,207,历史,本科批,不限,2,1,会计学
辽宁大学,10140,213,物理,本科批,不限,4,1,工商管理
辽宁大学,10140,214,物理,本科批,不限,2,1,金融学
辽宁对外经贸学院,10841,204,物理,本科批,不限,4,4,"金融学, 俄语, 会计学, 会展经济与管理"
辽宁工程技术大学,10147,207,历史,本科批,不限,6,3,"工商管理, 市场营销, 财务管理"
辽宁机电职业技术学院,12898,504,物理,专科批,不限,8,2,"机械制造及自动化, 智能焊接技术"
辽宁科技大学,10146,204,物理,本科批,化学,2,1,自动化
辽宁师范大学,10165,204,历史,本科批,不限,2,1,国际商务
辽宁师范大学,10165,205,物理,本科批,不限,5,1,国际商务
辽宁师范大学,10165,206,物理,本科批,不限,6,1,信息管理与信息系统
辽宁石油化工大学,10148,206,物理,本科批,化学,7,3,"电气工程及其自动化, 机械设计制造及其自动化, 自动化"
辽宁石油化工大学,10148,210,物理,本科批,化学,2,1,电气工程及其自动化
辽宁中医药大学杏林学院,13609,202,物理,本科批,化学,20,3,"中医学, 中西医临床医学, 针灸推拿学"
临沂大学,10452,207,历史,本科批,不限,3,1,社会工作
临沂大学,10452,209,物理,本科批,化学,4,1,机械设计制造及其自动化
岭南师范学院,10579,101,历史,本科提前批,不限,8,1,小学教育
岭南师范学院,10579,102,历史,本科提前批,不限,40,1,小学教育
岭南师范学院,10579,103,历史,本科提前批,不限,7,1,小学教育
岭南师范学院,10579,104,历史,本科提前批,不限,4,1,小学教育
岭南师范学院,10579,105,历史,本科提前批,不限,2,1,小学教育
岭南师范学院,10579,106,历史,本科提前批,不限,2,1,小学教育
岭南师范学院,10579,107,历史,本科提前批,不限,13,1,小学教育
岭南师范学院,10579,108,历史,本科提前批,不限,12,1,小学教育
岭南师范学院,10579,109,历史,本科提前批,不限,12,1,小学教育
岭南师范学院,10579,110,历史,本科提前批,不限,4,1,学前教育
岭南师范学院,10579,111,历史,本科提前批,不限,3,1,学前教育
岭南师范学院,10579,112,历史,本科提前批,不限,1,1,特殊教育
岭南师范学院,10579,113,历史,本科提前批,不限,2,1,特殊教育
岭南师范学院,10579,114,历史,本科提前批,不限,2,1,特殊教育
岭南师范学院,10579,115,历史,本科提前批,不限,2,1,特殊教育
岭南师范学院,10579,116,历史,本科提前批,不限,1,1,特殊教育
岭南师范学院,10579,117,历史,本科提前批,不限,3,1,特殊教育
岭南师范学院,10579,118,物理,本科提前批,不限,17,1,小学教育
岭南师范学院,10579,119,物理,本科提前批,不限,85,1,小学教育
岭南师范学院,10579,120,物理,本科提前批,不限,13,1,小学教育
岭南师范学院,10579,121,物理,本科提前批,不限,6,1,小学教育
岭南师范学院,10579,122,物理,本科提前批,不限,3,1,小学教育
岭南师范学院,10579,123,物理,本科提前批,不限,4,1,小学教育
岭南师范学院,10579,124,物理,本科提前批,不限,25,1,小学教育
岭南师范学院,10579,125,物理,本科提前批,不限,25,1,小学教育
岭南师范学院,10579,126,物理,本科提前批,不限,22,1,小学教育
岭南师范学院,10579,127,物理,本科提前批,不限,6,1,学前教育
岭南师范学院,10579,128,物理,本科提前批,不限,2,1,学前教育
岭南师范学院,10579,129,物理,本科提前批,不限,5,1,学前教育
岭南师范学院,10579,130,物理,本科提前批,不限,1,1,特殊教育
岭南师范学院,10579,131,物理,本科提前批,不限,3,1,特殊教育
岭南师范学院,10579,132,物理,本科提前批,不限,2,1,特殊教育
岭南师范学院,10579,133,物理,本科提前批,不限,2,1,特殊教育
岭南师范学院,10579,134,物理,本科提前批,不限,3,1,特殊教育
岭南师范学院,10579,135,物理,本科提前批,不限,2,1,科学教育
岭南师范学院,10579,136,物理,本科提前批,不限,4,1,科学教育
岭南师范学院,10579,137,物理,本科提前批,不限,4,1,科学教育
岭南师范学院,10579,138,物理,本科提前批,不限,1,1,科学教育
岭南师范学院,10579,139,物理,本科提前批,不限,5,1,科学教育
岭南师范学院,10579,140,物理,本科提前批,不限,4,1,科学教育
岭南师范学院,10579,141,物理,本科提前批,不限,4,1,科学教育
岭南师范学院,10579,142,物理,本科提前批,不限,6,1,科学教育
岭南师范学院,10579,224,物理,本科批,化学,50,1,机械设计制造及其自动化
柳州城市职业学院,14067,503,历史,专科批,不限,29,11,"数字化设计与制造技术, 机电一体化技术, 工业机器人技术, 电气自动化技术, 新能源汽车技术"
柳州职业技术大学,12104,509,历史,专科批,不限,4,1,机电一体化技术
柳州职业技术大学,12104,511,物理,专科批,不限,6,1,机电设备技术
柳州职业技术大学,12104,512,物理,专科批,不限,6,1,机电一体化技术
六盘水职业技术学院,13054,506,历史,专科批,不限,5,2,"护理, 康复治疗技术"
娄底职业技术学院,12848,503,历史,专科批,不限,12,9,"动物医学, 大数据与会计, 市场营销, 应用英语, 护理"
鲁东大学,10451,204,历史,本科批,不限,5,3,"汉语国际教育, 社会工作, 法学"
鲁东大学,10451,206,物理,本科批,化学,5,2,"机械设计制造及其自动化, 船舶与海洋工程"
鲁东大学,10451,703,历史,特殊类型招生批,不限,0,1,体育教育
鲁东大学,10451,704,物理,特殊类型招生批,不限,0,1,体育教育
罗定职业技术学院,12770,512,物理,专科批,不限,40,1,现代教育技术
罗定职业技术学院,12770,518,历史,专科批,不限,100,1,小学语文教育
罗定职业技术学院,12770,519,历史,专科批,不限,50,1,学前教育
罗定职业技术学院,12770,520,历史,专科批,不限,100,1,小学英语教育
洛阳理工学院,11070,208,物理,本科批,化学,16,2,"机械设计制造及其自动化, 土木工程"
漯河职业技术学院,10835,508,历史,专科批,不限,5,1,中西面点工艺
马鞍山学院,13614,203,历史,本科批,不限,7,1,金融学
马鞍山学院,13614,204,物理,本科批,化学,13,2,"电气工程及其自动化, 自动化"
茂名职业技术学院,13712,509,历史,专科批,不限,5,1,电气自动化技术
茂名职业技术学院,13712,510,历史,专科批,不限,20,1,建设工程管理
茂名职业技术学院,13712,516,物理,专科批,不限,50,6,"大数据与会计, 财税大数据应用, 大数据与财务管理, 商务英语, 旅游管理"
茂名职业技术学院,13712,519,物理,专科批,不限,30,1,电气自动化技术
茂名职业技术学院,13712,520,物理,专科批,不限,30,1,建设工程管理
绵阳职业技术学院,12753,503,历史,专科批,不限,5,1,统计与会计核算
民政职业大学,14139,207,历史,本科批,不限,12,3,"智慧健康养老管理, 社会工作, 现代殡葬管理"
民政职业大学,14139,209,物理,本科批,不限,1,1,婚姻服务与管理
